Url,Title,Query,Error,Timestamp
http://www.szentpeterfa.hu/gradi-e-horvat-kulturalis-egyesulet.html,Gradišće Horvát Kulturális Egyesület,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:55:11.479130"""
https://jaszkaszino.eoldal.hu/cikkek/honved-jasz-kaszino-kulturalis-egyesulet-tortenete.html,Jászkaszinó - Honvéd Jász Kaszinó Kulturális Egyesület története,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:55:13.046711"""
https://bevasarloutca.hu/raday-utca,Ráday utca,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:55:16.375694"""
https://nmi.hu/intezmeny/pannon-kapu-kulturalis-egyesulet/,Pannon Kapu Kulturális Egyesület | Nemzeti Művelődési Intézet,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:55:19.760648"""
http://www.okeonga.hu/,Ongai Kulturális Egyesület,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:55:23.740085"""
http://hromada.hu/index_hu.html,HROMADA - Magyarországi Ukrán Kulturális Egyesület lapja,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:55:24.265357"""
http://eszterlanc.bartok.ro/magunkrol/eszterlanc-kulturalis-egyesulet/,Eszterlánc Kulturális Egyesület - Eszterlánc,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:55:25.803253"""
https://www.bibliotekasirmai.rs/hu/magyar-muravidek-barati-kor-kulturalis-egyesulet-irodalmi-est/,ScrapeTitleError,kulturalis egyesulet kapcsolat,Muravidék Baráti Kör Kulturális Egyesület – irodalmi est – Javna biblioteka „Sirmai Karolj“,ScrapeMailError,Muravidék Baráti Kör Kulturális Egyesület – irodalmi est – Javna biblioteka „Sirmai Karolj“,"""2020-07-14T14:55:34.489921"""
http://www.vandorut.hu/,Címlap | Vándorút portál - Viator Egyesület,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:55:35.506504"""
http://www.borcs.hu/index.php/civil-szervezetek/borcsi-faluszepito-es-kulturalis-egyesulet,Börcsi Faluszépítő és Kulturális Egyesület,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:55:38.532824"""
http://etno.blog.hu/2008/07/15/magyarorszagi_cigany_szervezetek,Magyarországi cigány szervezetek - etnoblog,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:55:42.509175"""
http://www.hellerodonmh.hu/napsugaras-egyes%C3%BClet,Napsugaras Egyesület | Heller Ödön Művelődési Ház Szeged-Tápé,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:55:46.915794"""
https://jnszte.wordpress.com/turkevei-kulturalis-egyesulet/,Túrkevei Kulturális Egyesület | JNSZ Megyei Tudományos Egyesület,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:55:49.196126"""
https://www.programturizmus.hu/partner-pannon-kapu-kulturalis-egyesulet-szentgotthard.html,Pannon Kapu Kulturális Egyesület - Programturizmus,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:56:03.872563"""
http://helloszicilia.hu/pages/contact/kapcsolat/,Kapcsolat – Hello Szicília Olasz-Magyar Kulturális és Turisztikai Egyesület,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:56:06.746556"""
http://mdkulturalisegyesulet.hu/,Kezdőlap,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:56:11.745620"""
http://www.ujakropolisz.hu/,Új Akropolisz | Filozófia - Kultúra - Önkéntesség,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:56:13.083752"""
